"ParticipantStudyID","Date","Attendance"
717565,"2019.11.04",1
717565,"2019.11.01",0
717565,"2019.10.30",1
717565,"2019.10.18",1
717565,"2019.10.16",1
717565,"2019.10.14",1
717565,"2019.10.11",1
717565,"2019.10.09",1
717565,"2019.10.07",1
717565,"2019.10.04",1
717565,"2019.10.02",1
717565,"2019.09.30",1
717565,"2019.09.27",1
717565,"2019.09.25",1
717565,"2019.09.23",0
717565,"2019.09.16",1
873295,"2019.11.22",0
873295,"2019.11.20",1
873295,"2019.11.18",0
873295,"2019.11.15",0
873295,"2019.11.13",0
873295,"2019.11.11",0
873295,"2019.11.08",0
873295,"2019.11.06",0
873295,"2019.11.04",1
873295,"2019.11.01",0
873295,"2019.10.30",1
873295,"2019.10.18",0
873295,"2019.10.16",1
873295,"2019.10.14",1
873295,"2019.10.11",1
873295,"2019.10.09",1
873295,"2019.10.07",1
873295,"2019.10.04",0
873295,"2019.10.02",1
873295,"2019.09.30",1
873295,"2019.09.27",1
873295,"2019.09.25",1
873295,"2019.09.23",0
873295,"2019.09.16",0
535089,"2019.11.22",0
535089,"2019.11.20",0
535089,"2019.11.18",0
535089,"2019.11.15",0
535089,"2019.11.13",0
535089,"2019.11.11",0
535089,"2019.11.08",0
535089,"2019.11.06",0
535089,"2019.11.04",0
535089,"2019.11.01",0
535089,"2019.10.30",0
535089,"2019.10.18",0
535089,"2019.10.16",0
535089,"2019.10.14",0
535089,"2019.10.11",0
535089,"2019.10.09",0
535089,"2019.10.07",0
535089,"2019.10.04",0
535089,"2019.10.02",1
535089,"2019.09.30",1
535089,"2019.09.27",0
535089,"2019.09.25",1
535089,"2019.09.23",1
535089,"2019.09.16",1
510721,"2019.11.22",0
510721,"2019.11.20",0
510721,"2019.11.18",0
510721,"2019.11.15",0
510721,"2019.11.13",0
510721,"2019.11.11",0
510721,"2019.11.08",1
510721,"2019.11.06",1
510721,"2019.11.04",0
510721,"2019.11.01",1
510721,"2019.10.30",1
510721,"2019.10.18",1
510721,"2019.10.16",0
510721,"2019.10.14",1
510721,"2019.10.11",0
510721,"2019.10.09",1
510721,"2019.10.07",0
510721,"2019.10.04",0
510721,"2019.10.02",1
510721,"2019.09.30",0
510721,"2019.09.27",0
510721,"2019.09.25",1
510721,"2019.09.23",0
510721,"2019.09.16",0
717855,"2019.11.22",0
717855,"2019.11.20",1
717855,"2019.11.18",0
717855,"2019.11.15",0
717855,"2019.11.13",0
717855,"2019.11.11",0
717855,"2019.11.08",0
717855,"2019.11.06",0
717855,"2019.11.04",0
717855,"2019.11.01",0
717855,"2019.10.30",0
717855,"2019.10.18",0
717855,"2019.10.16",0
717855,"2019.10.14",0
717855,"2019.10.11",0
717855,"2019.10.09",1
717855,"2019.10.07",1
717855,"2019.10.04",1
717855,"2019.10.02",0
717855,"2019.09.30",0
717855,"2019.09.27",1
717855,"2019.09.25",1
717855,"2019.09.23",0
717855,"2019.09.16",0
163144,"2019.11.22",0
163144,"2019.11.20",0
163144,"2019.11.18",0
163144,"2019.11.15",0
163144,"2019.11.13",0
163144,"2019.11.11",0
163144,"2019.11.08",0
163144,"2019.11.06",0
163144,"2019.11.04",0
163144,"2019.11.01",0
163144,"2019.10.30",0
163144,"2019.10.18",1
163144,"2019.10.16",1
163144,"2019.10.14",1
163144,"2019.10.11",1
163144,"2019.10.09",1
163144,"2019.10.07",1
163144,"2019.10.04",1
163144,"2019.10.02",0
163144,"2019.09.30",1
163144,"2019.09.27",0
163144,"2019.09.25",1
163144,"2019.09.23",0
163144,"2019.09.16",0
6832,"2019.11.22",0
6832,"2019.11.20",0
6832,"2019.11.18",0
6832,"2019.11.15",0
6832,"2019.11.13",0
6832,"2019.11.11",0
6832,"2019.11.08",0
6832,"2019.11.06",0
6832,"2019.11.04",1
6832,"2019.11.01",1
6832,"2019.10.30",0
6832,"2019.10.18",1
6832,"2019.10.16",1
6832,"2019.10.14",1
6832,"2019.10.11",1
6832,"2019.10.09",1
6832,"2019.10.07",1
6832,"2019.10.04",1
6832,"2019.10.02",1
6832,"2019.09.30",1
6832,"2019.09.27",1
6832,"2019.09.25",1
6832,"2019.09.23",1
6832,"2019.09.16",1
715260,"2019.11.22",0
715260,"2019.11.20",0
715260,"2019.11.18",0
715260,"2019.11.15",0
715260,"2019.11.13",0
715260,"2019.11.11",0
715260,"2019.11.08",0
715260,"2019.11.06",0
715260,"2019.11.04",0
715260,"2019.11.01",0
715260,"2019.10.30",0
715260,"2019.10.18",0
715260,"2019.10.16",1
715260,"2019.10.14",1
715260,"2019.10.11",0
715260,"2019.10.09",1
715260,"2019.10.07",1
715260,"2019.10.04",1
715260,"2019.10.02",1
715260,"2019.09.30",1
715260,"2019.09.27",1
715260,"2019.09.25",1
715260,"2019.09.23",1
715260,"2019.09.16",1
395630,"2019.11.22",0
395630,"2019.11.20",0
395630,"2019.11.18",1
395630,"2019.11.15",1
395630,"2019.11.13",1
395630,"2019.11.11",1
395630,"2019.11.08",1
395630,"2019.11.06",1
395630,"2019.11.04",1
395630,"2019.11.01",1
395630,"2019.10.30",1
395630,"2019.10.18",1
395630,"2019.10.16",1
395630,"2019.10.14",1
395630,"2019.10.11",1
395630,"2019.10.09",1
395630,"2019.10.07",1
395630,"2019.10.04",1
395630,"2019.10.02",1
395630,"2019.09.30",1
395630,"2019.09.27",1
395630,"2019.09.25",1
395630,"2019.09.23",0
395630,"2019.09.16",1
156854,"2019.11.22",0
156854,"2019.11.20",0
156854,"2019.11.18",1
156854,"2019.11.15",0
156854,"2019.11.13",0
156854,"2019.11.11",0
156854,"2019.11.08",1
156854,"2019.11.06",1
156854,"2019.11.04",1
156854,"2019.11.01",1
156854,"2019.10.30",1
156854,"2019.10.18",0
156854,"2019.10.16",1
156854,"2019.10.14",1
156854,"2019.10.11",1
156854,"2019.10.09",1
156854,"2019.10.07",1
156854,"2019.10.04",1
156854,"2019.10.02",1
156854,"2019.09.30",1
156854,"2019.09.27",1
156854,"2019.09.25",1
156854,"2019.09.23",1
156854,"2019.09.16",1
398282,"2019.11.22",1
398282,"2019.11.20",1
398282,"2019.11.18",1
398282,"2019.11.15",0
398282,"2019.11.13",1
398282,"2019.11.11",1
398282,"2019.11.08",1
398282,"2019.11.06",1
398282,"2019.11.04",1
398282,"2019.11.01",1
398282,"2019.10.30",1
398282,"2019.10.18",0
398282,"2019.10.16",0
398282,"2019.10.14",0
398282,"2019.10.11",1
398282,"2019.10.09",1
398282,"2019.10.07",1
398282,"2019.10.04",1
398282,"2019.10.02",1
398282,"2019.09.30",1
398282,"2019.09.27",1
398282,"2019.09.25",1
398282,"2019.09.23",1
398282,"2019.09.16",1
198338,"2019.11.22",0
198338,"2019.11.20",0
198338,"2019.11.18",0
198338,"2019.11.15",0
198338,"2019.11.13",0
198338,"2019.11.11",0
198338,"2019.11.08",0
198338,"2019.11.06",0
198338,"2019.11.04",0
198338,"2019.11.01",0
198338,"2019.10.30",0
198338,"2019.10.18",0
198338,"2019.10.16",0
198338,"2019.10.14",0
198338,"2019.10.11",0
198338,"2019.10.09",0
198338,"2019.10.07",0
198338,"2019.10.04",0
198338,"2019.10.02",0
198338,"2019.09.30",1
198338,"2019.09.27",0
198338,"2019.09.25",0
198338,"2019.09.23",1
198338,"2019.09.16",0
852187,"2019.11.22",1
852187,"2019.11.20",1
852187,"2019.11.18",1
852187,"2019.11.15",0
852187,"2019.11.13",1
852187,"2019.11.11",1
852187,"2019.11.08",0
852187,"2019.11.06",1
852187,"2019.11.04",1
852187,"2019.11.01",1
852187,"2019.10.30",1
852187,"2019.10.18",1
852187,"2019.10.16",1
852187,"2019.10.14",1
852187,"2019.10.11",1
852187,"2019.10.09",1
852187,"2019.10.07",1
852187,"2019.10.04",1
852187,"2019.10.02",1
852187,"2019.09.30",1
852187,"2019.09.27",1
852187,"2019.09.25",1
852187,"2019.09.23",0
852187,"2019.09.16",0
531600,"2019.11.22",0
531600,"2019.11.20",1
531600,"2019.11.18",1
531600,"2019.11.15",0
531600,"2019.11.13",1
531600,"2019.11.11",0
531600,"2019.11.08",1
531600,"2019.11.06",0
531600,"2019.11.04",0
531600,"2019.11.01",0
531600,"2019.10.30",1
531600,"2019.10.18",0
531600,"2019.10.16",0
531600,"2019.10.14",0
531600,"2019.10.11",1
531600,"2019.10.09",1
531600,"2019.10.07",1
531600,"2019.10.04",0
531600,"2019.10.02",1
531600,"2019.09.30",1
531600,"2019.09.27",1
531600,"2019.09.25",1
531600,"2019.09.23",0
531600,"2019.09.16",0
248520,"2019.11.22",0
248520,"2019.11.20",0
248520,"2019.11.18",0
248520,"2019.11.15",0
248520,"2019.11.13",0
248520,"2019.11.11",1
248520,"2019.11.08",0
248520,"2019.11.06",1
248520,"2019.11.04",1
248520,"2019.11.01",0
248520,"2019.10.30",0
248520,"2019.10.18",0
248520,"2019.10.16",1
248520,"2019.10.14",0
248520,"2019.10.11",0
248520,"2019.10.09",0
248520,"2019.10.07",1
248520,"2019.10.04",0
248520,"2019.10.02",1
248520,"2019.09.30",1
248520,"2019.09.27",0
248520,"2019.09.25",1
248520,"2019.09.23",1
248520,"2019.09.16",1
495403,"2019.11.22",1
495403,"2019.11.20",1
495403,"2019.11.18",0
495403,"2019.11.15",0
495403,"2019.11.13",1
495403,"2019.11.11",1
495403,"2019.11.08",0
495403,"2019.11.06",1
495403,"2019.11.04",1
495403,"2019.11.01",0
495403,"2019.10.30",1
495403,"2019.10.18",1
495403,"2019.10.16",1
495403,"2019.10.14",1
495403,"2019.10.11",1
495403,"2019.10.09",1
495403,"2019.10.07",1
495403,"2019.10.04",1
495403,"2019.10.02",1
495403,"2019.09.30",1
495403,"2019.09.27",0
495403,"2019.09.25",1
495403,"2019.09.23",1
495403,"2019.09.16",1
118476,"2019.11.22",1
118476,"2019.11.20",1
118476,"2019.11.18",1
118476,"2019.11.15",1
118476,"2019.11.13",1
118476,"2019.11.11",1
118476,"2019.11.08",1
118476,"2019.11.06",1
118476,"2019.11.04",1
118476,"2019.11.01",1
118476,"2019.10.30",1
118476,"2019.10.18",1
118476,"2019.10.16",1
118476,"2019.10.14",1
118476,"2019.10.11",1
118476,"2019.10.09",1
118476,"2019.10.07",1
118476,"2019.10.04",1
118476,"2019.10.02",1
118476,"2019.09.30",1
118476,"2019.09.27",1
118476,"2019.09.25",1
118476,"2019.09.23",1
118476,"2019.09.16",1
75038,"2019.11.22",0
75038,"2019.11.20",0
75038,"2019.11.18",0
75038,"2019.11.15",0
75038,"2019.11.13",0
75038,"2019.11.11",1
75038,"2019.11.08",0
75038,"2019.11.06",1
75038,"2019.11.04",1
75038,"2019.11.01",0
75038,"2019.10.30",1
75038,"2019.10.18",1
75038,"2019.10.16",1
75038,"2019.10.14",0
75038,"2019.10.11",1
75038,"2019.10.09",1
75038,"2019.10.07",1
75038,"2019.10.04",0
75038,"2019.10.02",1
75038,"2019.09.30",1
75038,"2019.09.27",1
75038,"2019.09.25",1
75038,"2019.09.23",1
75038,"2019.09.16",1
52504,"2019.11.22",0
52504,"2019.11.20",0
52504,"2019.11.18",1
52504,"2019.11.15",1
52504,"2019.11.13",0
52504,"2019.11.11",0
52504,"2019.11.08",0
52504,"2019.11.06",1
52504,"2019.11.04",1
52504,"2019.11.01",0
52504,"2019.10.30",1
52504,"2019.10.18",1
52504,"2019.10.16",1
52504,"2019.10.14",1
52504,"2019.10.11",0
52504,"2019.10.09",1
52504,"2019.10.07",1
52504,"2019.10.04",1
52504,"2019.10.02",1
52504,"2019.09.30",1
52504,"2019.09.27",1
52504,"2019.09.25",1
52504,"2019.09.23",1
52504,"2019.09.16",1
120711,"2019.11.22",0
120711,"2019.11.20",0
120711,"2019.11.18",0
120711,"2019.11.15",0
120711,"2019.11.13",0
120711,"2019.11.11",0
120711,"2019.11.08",0
120711,"2019.11.06",0
120711,"2019.11.04",0
120711,"2019.11.01",0
120711,"2019.10.30",0
120711,"2019.10.18",0
120711,"2019.10.16",0
120711,"2019.10.14",0
120711,"2019.10.11",1
120711,"2019.10.09",1
120711,"2019.10.07",0
120711,"2019.10.04",1
120711,"2019.10.02",0
120711,"2019.09.30",0
120711,"2019.09.27",0
120711,"2019.09.25",0
120711,"2019.09.23",0
120711,"2019.09.16",1
138181,"2019.11.22",0
138181,"2019.11.20",0
138181,"2019.11.18",0
138181,"2019.11.15",0
138181,"2019.11.13",0
138181,"2019.11.11",1
138181,"2019.11.08",0
138181,"2019.11.06",1
138181,"2019.11.04",1
138181,"2019.11.01",0
138181,"2019.10.30",1
138181,"2019.10.18",0
138181,"2019.10.16",1
138181,"2019.10.14",1
138181,"2019.10.11",1
138181,"2019.10.09",1
138181,"2019.10.07",0
138181,"2019.10.04",0
138181,"2019.10.02",0
138181,"2019.09.30",1
138181,"2019.09.27",0
138181,"2019.09.25",1
138181,"2019.09.23",1
138181,"2019.09.16",1
61415,"2019.11.22",0
61415,"2019.11.20",0
61415,"2019.11.18",0
61415,"2019.11.15",0
61415,"2019.11.13",0
61415,"2019.11.11",0
61415,"2019.11.08",0
61415,"2019.11.06",0
61415,"2019.11.04",0
61415,"2019.11.01",0
61415,"2019.10.30",0
61415,"2019.10.18",0
61415,"2019.10.16",0
61415,"2019.10.14",0
61415,"2019.10.11",0
61415,"2019.10.09",0
61415,"2019.10.07",1
61415,"2019.10.04",0
61415,"2019.10.02",0
61415,"2019.09.30",1
61415,"2019.09.27",0
61415,"2019.09.25",0
61415,"2019.09.23",0
61415,"2019.09.16",0
315174,"2019.11.22",NA
315174,"2019.11.20",NA
315174,"2019.11.18",NA
315174,"2019.11.15",NA
315174,"2019.11.13",NA
315174,"2019.11.11",NA
315174,"2019.11.08",NA
315174,"2019.11.06",NA
315174,"2019.11.04",NA
315174,"2019.11.01",NA
315174,"2019.10.30",NA
315174,"2019.10.18",NA
315174,"2019.10.16",NA
315174,"2019.10.14",NA
315174,"2019.10.11",NA
315174,"2019.10.09",NA
315174,"2019.10.07",NA
315174,"2019.10.04",NA
315174,"2019.10.02",NA
315174,"2019.09.30",NA
315174,"2019.09.27",NA
315174,"2019.09.25",NA
315174,"2019.09.23",NA
315174,"2019.09.16",NA
426387,"2019.11.22",0
426387,"2019.11.20",0
426387,"2019.11.18",0
426387,"2019.11.15",0
426387,"2019.11.13",0
426387,"2019.11.11",0
426387,"2019.11.08",0
426387,"2019.11.06",0
426387,"2019.11.04",0
426387,"2019.11.01",0
426387,"2019.10.30",0
426387,"2019.10.18",0
426387,"2019.10.16",0
426387,"2019.10.14",0
426387,"2019.10.11",0
426387,"2019.10.09",0
426387,"2019.10.07",0
426387,"2019.10.04",0
426387,"2019.10.02",0
426387,"2019.09.30",0
426387,"2019.09.27",0
426387,"2019.09.25",0
426387,"2019.09.23",0
426387,"2019.09.16",0
733813,"2019.11.22",0
733813,"2019.11.20",0
733813,"2019.11.18",0
733813,"2019.11.15",0
733813,"2019.11.13",0
733813,"2019.11.11",0
733813,"2019.11.08",0
733813,"2019.11.06",0
733813,"2019.11.04",0
733813,"2019.11.01",0
733813,"2019.10.30",0
733813,"2019.10.18",0
733813,"2019.10.16",0
733813,"2019.10.14",0
733813,"2019.10.11",0
733813,"2019.10.09",0
733813,"2019.10.07",0
733813,"2019.10.04",0
733813,"2019.10.02",0
733813,"2019.09.30",0
733813,"2019.09.27",0
733813,"2019.09.25",0
733813,"2019.09.23",0
733813,"2019.09.16",0
146110,"2019.11.22",0
146110,"2019.11.20",0
146110,"2019.11.18",0
146110,"2019.11.15",0
146110,"2019.11.13",0
146110,"2019.11.11",1
146110,"2019.11.08",1
146110,"2019.11.06",1
146110,"2019.11.04",1
146110,"2019.11.01",0
146110,"2019.10.30",0
146110,"2019.10.18",0
146110,"2019.10.16",0
146110,"2019.10.14",0
146110,"2019.10.11",0
146110,"2019.10.09",0
146110,"2019.10.07",0
146110,"2019.10.04",0
146110,"2019.10.02",1
146110,"2019.09.30",1
146110,"2019.09.27",1
146110,"2019.09.25",1
146110,"2019.09.23",1
146110,"2019.09.16",1
875042,"2019.11.22",0
875042,"2019.11.20",0
875042,"2019.11.18",0
875042,"2019.11.15",0
875042,"2019.11.13",0
875042,"2019.11.11",0
875042,"2019.11.08",0
875042,"2019.11.06",0
875042,"2019.11.04",1
875042,"2019.11.01",0
875042,"2019.10.30",0
875042,"2019.10.18",1
875042,"2019.10.16",1
875042,"2019.10.14",0
875042,"2019.10.11",1
875042,"2019.10.09",1
875042,"2019.10.07",0
875042,"2019.10.04",0
875042,"2019.10.02",0
875042,"2019.09.30",1
875042,"2019.09.27",1
875042,"2019.09.25",1
875042,"2019.09.23",0
875042,"2019.09.16",0
19437,"2019.11.22",1
19437,"2019.11.20",0
19437,"2019.11.18",0
19437,"2019.11.15",0
19437,"2019.11.13",0
19437,"2019.11.11",0
19437,"2019.11.08",0
19437,"2019.11.06",0
19437,"2019.11.04",0
19437,"2019.11.01",0
19437,"2019.10.30",1
19437,"2019.10.18",1
19437,"2019.10.16",1
19437,"2019.10.14",1
19437,"2019.10.11",0
19437,"2019.10.09",1
19437,"2019.10.07",1
19437,"2019.10.04",1
19437,"2019.10.02",1
19437,"2019.09.30",1
19437,"2019.09.27",1
19437,"2019.09.25",1
19437,"2019.09.23",1
19437,"2019.09.16",0
816972,"2019.11.22",0
816972,"2019.11.20",1
816972,"2019.11.18",0
816972,"2019.11.15",0
816972,"2019.11.13",0
816972,"2019.11.11",1
816972,"2019.11.08",0
816972,"2019.11.06",1
816972,"2019.11.04",0
816972,"2019.11.01",0
816972,"2019.10.30",1
816972,"2019.10.18",0
816972,"2019.10.16",0
816972,"2019.10.14",0
816972,"2019.10.11",1
816972,"2019.10.09",1
816972,"2019.10.07",0
816972,"2019.10.04",0
816972,"2019.10.02",1
816972,"2019.09.30",0
816972,"2019.09.27",0
816972,"2019.09.25",1
816972,"2019.09.23",1
816972,"2019.09.16",0
844424,"2019.11.22",0
844424,"2019.11.20",0
844424,"2019.11.18",0
844424,"2019.11.15",0
844424,"2019.11.13",1
844424,"2019.11.11",0
844424,"2019.11.08",1
844424,"2019.11.06",1
844424,"2019.11.04",1
844424,"2019.11.01",0
844424,"2019.10.30",1
844424,"2019.10.18",1
844424,"2019.10.16",0
844424,"2019.10.14",1
844424,"2019.10.11",0
844424,"2019.10.09",1
844424,"2019.10.07",1
844424,"2019.10.04",1
844424,"2019.10.02",1
844424,"2019.09.30",1
844424,"2019.09.27",1
844424,"2019.09.25",1
844424,"2019.09.23",1
844424,"2019.09.16",1
419144,"2019.11.22",0
419144,"2019.11.20",0
419144,"2019.11.18",0
419144,"2019.11.15",1
419144,"2019.11.13",1
419144,"2019.11.11",1
419144,"2019.11.08",0
419144,"2019.11.06",1
419144,"2019.11.04",1
419144,"2019.11.01",0
419144,"2019.10.30",0
419144,"2019.10.18",1
419144,"2019.10.16",1
419144,"2019.10.14",1
419144,"2019.10.11",1
419144,"2019.10.09",1
419144,"2019.10.07",1
419144,"2019.10.04",1
419144,"2019.10.02",1
419144,"2019.09.30",1
419144,"2019.09.27",1
419144,"2019.09.25",1
419144,"2019.09.23",0
419144,"2019.09.16",1
380752,"2019.11.22",1
380752,"2019.11.20",1
380752,"2019.11.18",1
380752,"2019.11.15",1
380752,"2019.11.13",1
380752,"2019.11.11",1
380752,"2019.11.08",1
380752,"2019.11.06",1
380752,"2019.11.04",1
380752,"2019.11.01",0
380752,"2019.10.30",1
380752,"2019.10.18",1
380752,"2019.10.16",1
380752,"2019.10.14",1
380752,"2019.10.11",1
380752,"2019.10.09",0
380752,"2019.10.07",1
380752,"2019.10.04",1
380752,"2019.10.02",1
380752,"2019.09.30",1
380752,"2019.09.27",1
380752,"2019.09.25",1
380752,"2019.09.23",1
380752,"2019.09.16",1
481488,"2019.11.22",1
481488,"2019.11.20",1
481488,"2019.11.18",1
481488,"2019.11.15",1
481488,"2019.11.13",1
481488,"2019.11.11",1
481488,"2019.11.08",1
481488,"2019.11.06",0
481488,"2019.11.04",1
481488,"2019.11.01",1
481488,"2019.10.30",1
481488,"2019.10.18",1
481488,"2019.10.16",1
481488,"2019.10.14",1
481488,"2019.10.11",1
481488,"2019.10.09",1
481488,"2019.10.07",0
481488,"2019.10.04",1
481488,"2019.10.02",1
481488,"2019.09.30",1
481488,"2019.09.27",1
481488,"2019.09.25",1
481488,"2019.09.23",1
481488,"2019.09.16",1
364035,"2019.11.22",1
364035,"2019.11.20",0
364035,"2019.11.18",0
364035,"2019.11.15",0
364035,"2019.11.13",1
364035,"2019.11.11",1
364035,"2019.11.08",0
364035,"2019.11.06",0
364035,"2019.11.04",0
364035,"2019.11.01",0
364035,"2019.10.30",1
364035,"2019.10.18",1
364035,"2019.10.16",1
364035,"2019.10.14",1
364035,"2019.10.11",1
364035,"2019.10.09",0
364035,"2019.10.07",1
364035,"2019.10.04",1
364035,"2019.10.02",0
364035,"2019.09.30",1
364035,"2019.09.27",1
364035,"2019.09.25",1
364035,"2019.09.23",1
364035,"2019.09.16",1
418756,"2019.11.22",1
418756,"2019.11.20",1
418756,"2019.11.18",1
418756,"2019.11.15",1
418756,"2019.11.13",1
418756,"2019.11.11",1
418756,"2019.11.08",1
418756,"2019.11.06",1
418756,"2019.11.04",1
418756,"2019.11.01",0
418756,"2019.10.30",1
418756,"2019.10.18",1
418756,"2019.10.16",1
418756,"2019.10.14",1
418756,"2019.10.11",1
418756,"2019.10.09",1
418756,"2019.10.07",1
418756,"2019.10.04",1
418756,"2019.10.02",1
418756,"2019.09.30",0
418756,"2019.09.27",1
418756,"2019.09.25",1
418756,"2019.09.23",1
418756,"2019.09.16",1
736672,"2019.11.22",1
736672,"2019.11.20",1
736672,"2019.11.18",0
736672,"2019.11.15",0
736672,"2019.11.13",0
736672,"2019.11.11",1
736672,"2019.11.08",1
736672,"2019.11.06",1
736672,"2019.11.04",0
736672,"2019.11.01",1
736672,"2019.10.30",1
736672,"2019.10.18",0
736672,"2019.10.16",1
736672,"2019.10.14",0
736672,"2019.10.11",1
736672,"2019.10.09",1
736672,"2019.10.07",0
736672,"2019.10.04",1
736672,"2019.10.02",1
736672,"2019.09.30",0
736672,"2019.09.27",1
736672,"2019.09.25",1
736672,"2019.09.23",1
736672,"2019.09.16",1
172261,"2019.11.22",1
172261,"2019.11.20",1
172261,"2019.11.18",0
172261,"2019.11.15",1
172261,"2019.11.13",1
172261,"2019.11.11",1
172261,"2019.11.08",1
172261,"2019.11.06",1
172261,"2019.11.04",1
172261,"2019.11.01",0
172261,"2019.10.30",1
172261,"2019.10.18",1
172261,"2019.10.16",1
172261,"2019.10.14",1
172261,"2019.10.11",1
172261,"2019.10.09",1
172261,"2019.10.07",1
172261,"2019.10.04",0
172261,"2019.10.02",1
172261,"2019.09.30",1
172261,"2019.09.27",1
172261,"2019.09.25",1
172261,"2019.09.23",1
172261,"2019.09.16",1
471650,"2019.11.22",0
471650,"2019.11.20",1
471650,"2019.11.18",1
471650,"2019.11.15",1
471650,"2019.11.13",1
471650,"2019.11.11",1
471650,"2019.11.08",1
471650,"2019.11.06",1
471650,"2019.11.04",1
471650,"2019.11.01",1
471650,"2019.10.30",1
471650,"2019.10.18",1
471650,"2019.10.16",1
471650,"2019.10.14",1
471650,"2019.10.11",1
471650,"2019.10.09",1
471650,"2019.10.07",1
471650,"2019.10.04",1
471650,"2019.10.02",1
471650,"2019.09.30",1
471650,"2019.09.27",1
471650,"2019.09.25",1
471650,"2019.09.23",1
471650,"2019.09.16",0
633978,"2019.11.22",1
633978,"2019.11.20",0
633978,"2019.11.18",1
633978,"2019.11.15",1
633978,"2019.11.13",1
633978,"2019.11.11",1
633978,"2019.11.08",1
633978,"2019.11.06",1
633978,"2019.11.04",1
633978,"2019.11.01",1
633978,"2019.10.30",1
633978,"2019.10.18",1
633978,"2019.10.16",1
633978,"2019.10.14",1
633978,"2019.10.11",1
633978,"2019.10.09",1
633978,"2019.10.07",1
633978,"2019.10.04",1
633978,"2019.10.02",1
633978,"2019.09.30",1
633978,"2019.09.27",1
633978,"2019.09.25",1
633978,"2019.09.23",1
633978,"2019.09.16",1
522066,"2019.11.22",1
522066,"2019.11.20",1
522066,"2019.11.18",1
522066,"2019.11.15",1
522066,"2019.11.13",1
522066,"2019.11.11",1
522066,"2019.11.08",0
522066,"2019.11.06",1
522066,"2019.11.04",1
522066,"2019.11.01",1
522066,"2019.10.30",1
522066,"2019.10.18",1
522066,"2019.10.16",1
522066,"2019.10.14",1
522066,"2019.10.11",1
522066,"2019.10.09",1
522066,"2019.10.07",1
522066,"2019.10.04",1
522066,"2019.10.02",1
522066,"2019.09.30",1
522066,"2019.09.27",1
522066,"2019.09.25",1
522066,"2019.09.23",1
522066,"2019.09.16",0
771182,"2019.11.22",1
771182,"2019.11.20",1
771182,"2019.11.18",1
771182,"2019.11.15",1
771182,"2019.11.13",1
771182,"2019.11.11",1
771182,"2019.11.08",1
771182,"2019.11.06",1
771182,"2019.11.04",1
771182,"2019.11.01",1
771182,"2019.10.30",1
771182,"2019.10.18",1
771182,"2019.10.16",1
771182,"2019.10.14",1
771182,"2019.10.11",1
771182,"2019.10.09",1
771182,"2019.10.07",1
771182,"2019.10.04",1
771182,"2019.10.02",1
771182,"2019.09.30",1
771182,"2019.09.27",1
771182,"2019.09.25",1
771182,"2019.09.23",1
771182,"2019.09.16",1
552287,"2019.11.22",1
552287,"2019.11.20",1
552287,"2019.11.18",0
552287,"2019.11.15",0
552287,"2019.11.13",1
552287,"2019.11.11",1
552287,"2019.11.08",1
552287,"2019.11.06",1
552287,"2019.11.04",1
552287,"2019.11.01",0
552287,"2019.10.30",1
552287,"2019.10.18",1
552287,"2019.10.16",1
552287,"2019.10.14",1
552287,"2019.10.11",1
552287,"2019.10.09",1
552287,"2019.10.07",1
552287,"2019.10.04",1
552287,"2019.10.02",1
552287,"2019.09.30",1
552287,"2019.09.27",1
552287,"2019.09.25",1
552287,"2019.09.23",1
552287,"2019.09.16",1
636314,"2019.11.22",0
636314,"2019.11.20",1
636314,"2019.11.18",1
636314,"2019.11.15",0
636314,"2019.11.13",1
636314,"2019.11.11",0
636314,"2019.11.08",0
636314,"2019.11.06",1
636314,"2019.11.04",1
636314,"2019.11.01",0
636314,"2019.10.30",1
636314,"2019.10.18",1
636314,"2019.10.16",1
636314,"2019.10.14",1
636314,"2019.10.11",1
636314,"2019.10.09",1
636314,"2019.10.07",1
636314,"2019.10.04",1
636314,"2019.10.02",1
636314,"2019.09.30",1
636314,"2019.09.27",1
636314,"2019.09.25",1
636314,"2019.09.23",1
636314,"2019.09.16",1
881117,"2019.11.22",0
881117,"2019.11.20",1
881117,"2019.11.18",0
881117,"2019.11.15",0
881117,"2019.11.13",0
881117,"2019.11.11",0
881117,"2019.11.08",0
881117,"2019.11.06",1
881117,"2019.11.04",1
881117,"2019.11.01",0
881117,"2019.10.30",0
881117,"2019.10.18",0
881117,"2019.10.16",0
881117,"2019.10.14",0
881117,"2019.10.11",0
881117,"2019.10.09",1
881117,"2019.10.07",0
881117,"2019.10.04",1
881117,"2019.10.02",1
881117,"2019.09.30",1
881117,"2019.09.27",1
881117,"2019.09.25",1
881117,"2019.09.23",1
881117,"2019.09.16",0
122802,"2019.11.22",1
122802,"2019.11.20",0
122802,"2019.11.18",1
122802,"2019.11.15",0
122802,"2019.11.13",0
122802,"2019.11.11",1
122802,"2019.11.08",1
122802,"2019.11.06",1
122802,"2019.11.04",1
122802,"2019.11.01",0
122802,"2019.10.30",1
122802,"2019.10.18",0
122802,"2019.10.16",0
122802,"2019.10.14",1
122802,"2019.10.11",1
122802,"2019.10.09",1
122802,"2019.10.07",1
122802,"2019.10.04",1
122802,"2019.10.02",1
122802,"2019.09.30",1
122802,"2019.09.27",1
122802,"2019.09.25",1
122802,"2019.09.23",1
122802,"2019.09.16",1
972058,"2019.11.22",0
