"ParticipantStudyID","EverLoggedIn","Date","TimesViewed","PerCentViewed"
854253,1,"2019.09.23",0,0
854253,1,"2019.09.25",0,0
854253,1,"2019.09.27",0,0
854253,1,"2019.09.30",0,0
854253,1,"2019.10.02",0,0
854253,1,"2019.10.04",0,0
854253,1,"2019.10.07",0,0
854253,1,"2019.10.09",0,0
854253,1,"2019.10.11",0,0
854253,1,"2019.10.14",0,0
854253,1,"2019.10.16",0,0
854253,1,"2019.10.18",0,0
854253,1,"2019.10.21",0,0
854253,1,"2019.10.23",0,0
854253,1,"2019.10.25",0,0
854253,1,"2019.10.28",0,0
854253,1,"2019.10.30",0,0
854253,1,"2019.11.01",0,0
854253,1,"2019.11.04",0,0
854253,1,"2019.11.06",0,0
854253,1,"2019.11.08",0,0
854253,1,"2019.11.11",0,0
854253,1,"2019.11.13",0,0
854253,1,"2019.11.15",0,0
854253,1,"2019.11.18",0,0
854253,1,"2019.11.20",0,0
854253,1,"2019.11.22",0,0
854253,1,"2019.11.25",0,0
854253,1,"2019.11.27",0,0
854253,1,"2019.11.29",0,0
294191,1,"2019.09.16",0,0
294191,1,"2019.09.18",0,84
294191,1,"2019.09.20",2,100
294191,1,"2019.09.23",2,100
294191,1,"2019.09.25",2,100
294191,1,"2019.09.27",1,100
294191,1,"2019.09.30",2,100
294191,1,"2019.10.02",2,100
294191,1,"2019.10.04",1,100
294191,1,"2019.10.07",1,76
294191,1,"2019.10.09",1,22
294191,1,"2019.10.11",1,2
294191,1,"2019.10.14",1,100
294191,1,"2019.10.16",1,100
294191,1,"2019.10.18",2,12
294191,1,"2019.10.21",0,0
294191,1,"2019.10.23",0,0
294191,1,"2019.10.25",1,8
294191,1,"2019.10.28",0,0
294191,1,"2019.10.30",1,100
294191,1,"2019.11.01",1,100
294191,1,"2019.11.04",0,0
294191,1,"2019.11.06",0,0
294191,1,"2019.11.08",0,0
294191,1,"2019.11.11",0,0
294191,1,"2019.11.13",0,0
294191,1,"2019.11.15",0,0
294191,1,"2019.11.18",0,0
294191,1,"2019.11.20",0,0
294191,1,"2019.11.22",0,0
294191,1,"2019.11.25",0,0
294191,1,"2019.11.27",0,0
294191,1,"2019.11.29",0,0
299451,1,"2019.09.16",0,0
299451,1,"2019.09.18",0,0
299451,1,"2019.09.20",1,100
299451,1,"2019.09.23",0,0
299451,1,"2019.09.25",0,0
299451,1,"2019.09.27",0,0
299451,1,"2019.09.30",1,12
299451,1,"2019.10.02",0,0
299451,1,"2019.10.04",2,100
299451,1,"2019.10.07",1,100
299451,1,"2019.10.09",0,0
299451,1,"2019.10.11",1,20
299451,1,"2019.10.14",0,0
299451,1,"2019.10.16",1,100
299451,1,"2019.10.18",0,0
299451,1,"2019.10.21",1,94
299451,1,"2019.10.23",1,43
299451,1,"2019.10.25",0,0
299451,1,"2019.10.28",1,100
299451,1,"2019.10.30",1,91
299451,1,"2019.11.01",1,60
299451,1,"2019.11.04",3,100
299451,1,"2019.11.06",3,100
299451,1,"2019.11.08",2,100
299451,1,"2019.11.11",2,67
299451,1,"2019.11.13",0,0
299451,1,"2019.11.15",0,0
299451,1,"2019.11.18",0,0
299451,1,"2019.11.20",0,0
299451,1,"2019.11.22",0,0
299451,1,"2019.11.25",0,0
299451,1,"2019.11.27",0,0
299451,1,"2019.11.29",0,0
906373,1,"2019.09.16",0,0
906373,1,"2019.09.18",0,0
906373,1,"2019.09.20",0,0
906373,1,"2019.09.23",0,0
906373,1,"2019.09.25",0,0
906373,1,"2019.09.27",0,0
906373,1,"2019.09.30",0,0
906373,1,"2019.10.02",0,0
906373,1,"2019.10.04",0,0
906373,1,"2019.10.07",1,3
906373,1,"2019.10.09",0,0
906373,1,"2019.10.11",0,0
906373,1,"2019.10.14",0,0
906373,1,"2019.10.16",0,0
906373,1,"2019.10.18",0,0
906373,1,"2019.10.21",0,0
906373,1,"2019.10.23",0,0
906373,1,"2019.10.25",0,0
906373,1,"2019.10.28",1,100
906373,1,"2019.10.30",0,0
906373,1,"2019.11.01",0,0
906373,1,"2019.11.04",0,0
906373,1,"2019.11.06",0,0
906373,1,"2019.11.08",0,0
906373,1,"2019.11.11",0,0
906373,1,"2019.11.13",0,0
906373,1,"2019.11.15",0,0
906373,1,"2019.11.18",1,93
906373,1,"2019.11.20",0,0
906373,1,"2019.11.22",0,0
906373,1,"2019.11.25",0,0
906373,1,"2019.11.27",0,0
906373,1,"2019.11.29",0,0
252328,1,"2019.09.16",1,5
252328,1,"2019.09.18",2,24
252328,1,"2019.09.20",2,48
252328,1,"2019.09.23",2,38
252328,1,"2019.09.25",1,100
252328,1,"2019.09.27",1,100
252328,1,"2019.09.30",1,100
252328,1,"2019.10.02",2,100
252328,1,"2019.10.04",3,89
252328,1,"2019.10.07",1,31
252328,1,"2019.10.09",1,22
252328,1,"2019.10.11",3,11
252328,1,"2019.10.14",2,20
252328,1,"2019.10.16",1,2
252328,1,"2019.10.18",2,10
252328,1,"2019.10.21",1,4
252328,1,"2019.10.23",1,4
252328,1,"2019.10.25",1,2
252328,1,"2019.10.28",1,5
252328,1,"2019.10.30",2,8
252328,1,"2019.11.01",2,54
252328,1,"2019.11.04",1,14
252328,1,"2019.11.06",1,37
252328,1,"2019.11.08",0,0
252328,1,"2019.11.11",1,4
252328,1,"2019.11.13",1,12
252328,1,"2019.11.15",1,32
252328,1,"2019.11.18",1,3
252328,1,"2019.11.20",0,0
252328,1,"2019.11.22",1,11
252328,1,"2019.11.25",3,100
252328,1,"2019.11.27",4,100
252328,1,"2019.11.29",3,100
174085,1,"2019.09.16",0,0
174085,1,"2019.09.18",2,82
174085,1,"2019.09.20",2,76
174085,1,"2019.09.23",1,51
174085,1,"2019.09.25",1,47
174085,1,"2019.09.27",0,0
174085,1,"2019.09.30",1,26
174085,1,"2019.10.02",3,53
174085,1,"2019.10.04",0,6
174085,1,"2019.10.07",0,0
174085,1,"2019.10.09",0,0
174085,1,"2019.10.11",0,0
174085,1,"2019.10.14",0,0
174085,1,"2019.10.16",0,0
174085,1,"2019.10.18",0,0
174085,1,"2019.10.21",0,0
174085,1,"2019.10.23",1,11
174085,1,"2019.10.25",0,0
174085,1,"2019.10.28",0,0
174085,1,"2019.10.30",1,14
174085,1,"2019.11.01",0,0
174085,1,"2019.11.04",0,0
174085,1,"2019.11.06",0,0
174085,1,"2019.11.08",1,100
174085,1,"2019.11.11",1,6
174085,1,"2019.11.13",1,26
174085,1,"2019.11.15",1,27
174085,1,"2019.11.18",0,0
174085,1,"2019.11.20",0,0
174085,1,"2019.11.22",0,0
174085,1,"2019.11.25",1,87
174085,1,"2019.11.27",1,63
174085,1,"2019.11.29",1,100
306390,0,"2019.09.16",NA,NA
306390,0,"2019.09.18",NA,NA
306390,0,"2019.09.20",NA,NA
306390,0,"2019.09.23",NA,NA
306390,0,"2019.09.25",NA,NA
306390,0,"2019.09.27",NA,NA
306390,0,"2019.09.30",NA,NA
306390,0,"2019.10.02",NA,NA
306390,0,"2019.10.04",NA,NA
306390,0,"2019.10.07",NA,NA
306390,0,"2019.10.09",NA,NA
306390,0,"2019.10.11",NA,NA
306390,0,"2019.10.14",NA,NA
306390,0,"2019.10.16",NA,NA
306390,0,"2019.10.18",NA,NA
306390,0,"2019.10.21",NA,NA
306390,0,"2019.10.23",NA,NA
306390,0,"2019.10.25",NA,NA
306390,0,"2019.10.28",NA,NA
306390,0,"2019.10.30",NA,NA
306390,0,"2019.11.01",NA,NA
306390,0,"2019.11.04",NA,NA
306390,0,"2019.11.06",NA,NA
306390,0,"2019.11.08",NA,NA
306390,0,"2019.11.11",NA,NA
306390,0,"2019.11.13",NA,NA
306390,0,"2019.11.15",NA,NA
306390,0,"2019.11.18",NA,NA
306390,0,"2019.11.20",NA,NA
306390,0,"2019.11.22",NA,NA
306390,0,"2019.11.25",NA,NA
306390,0,"2019.11.27",NA,NA
306390,0,"2019.11.29",NA,NA
273390,0,"2019.09.16",NA,NA
273390,0,"2019.09.18",NA,NA
273390,0,"2019.09.20",NA,NA
273390,0,"2019.09.23",NA,NA
273390,0,"2019.09.25",NA,NA
273390,0,"2019.09.27",NA,NA
273390,0,"2019.09.30",NA,NA
273390,0,"2019.10.02",NA,NA
273390,0,"2019.10.04",NA,NA
273390,0,"2019.10.07",NA,NA
273390,0,"2019.10.09",NA,NA
273390,0,"2019.10.11",NA,NA
273390,0,"2019.10.14",NA,NA
273390,0,"2019.10.16",NA,NA
273390,0,"2019.10.18",NA,NA
273390,0,"2019.10.21",NA,NA
273390,0,"2019.10.23",NA,NA
273390,0,"2019.10.25",NA,NA
273390,0,"2019.10.28",NA,NA
273390,0,"2019.10.30",NA,NA
273390,0,"2019.11.01",NA,NA
273390,0,"2019.11.04",NA,NA
273390,0,"2019.11.06",NA,NA
273390,0,"2019.11.08",NA,NA
273390,0,"2019.11.11",NA,NA
273390,0,"2019.11.13",NA,NA
273390,0,"2019.11.15",NA,NA
273390,0,"2019.11.18",NA,NA
273390,0,"2019.11.20",NA,NA
273390,0,"2019.11.22",NA,NA
273390,0,"2019.11.25",NA,NA
273390,0,"2019.11.27",NA,NA
273390,0,"2019.11.29",NA,NA
751589,1,"2019.09.16",0,0
751589,1,"2019.09.18",0,0
751589,1,"2019.09.20",1,4
751589,1,"2019.09.23",1,6
751589,1,"2019.09.25",5,100
751589,1,"2019.09.27",2,100
751589,1,"2019.09.30",0,0
751589,1,"2019.10.02",1,5
751589,1,"2019.10.04",4,100
751589,1,"2019.10.07",0,0
751589,1,"2019.10.09",0,0
751589,1,"2019.10.11",0,0
751589,1,"2019.10.14",0,0
751589,1,"2019.10.16",0,0
751589,1,"2019.10.18",0,0
751589,1,"2019.10.21",1,88
751589,1,"2019.10.23",0,0
751589,1,"2019.10.25",0,0
751589,1,"2019.10.28",0,0
751589,1,"2019.10.30",0,0
751589,1,"2019.11.01",0,0
751589,1,"2019.11.04",0,0
751589,1,"2019.11.06",0,0
751589,1,"2019.11.08",0,0
751589,1,"2019.11.11",0,0
751589,1,"2019.11.13",0,0
751589,1,"2019.11.15",0,0
751589,1,"2019.11.18",2,96
751589,1,"2019.11.20",1,100
751589,1,"2019.11.22",1,100
751589,1,"2019.11.25",0,0
751589,1,"2019.11.27",0,0
751589,1,"2019.11.29",0,0
924342,1,"2019.09.16",0,0
924342,1,"2019.09.18",0,0
924342,1,"2019.09.20",0,0
924342,1,"2019.09.23",0,0
924342,1,"2019.09.25",0,0
924342,1,"2019.09.27",0,0
924342,1,"2019.09.30",0,0
924342,1,"2019.10.02",0,0
924342,1,"2019.10.04",0,0
924342,1,"2019.10.07",0,0
924342,1,"2019.10.09",0,0
924342,1,"2019.10.11",0,0
924342,1,"2019.10.14",0,0
924342,1,"2019.10.16",0,0
924342,1,"2019.10.18",0,0
924342,1,"2019.10.21",0,0
924342,1,"2019.10.23",0,0
924342,1,"2019.10.25",0,0
924342,1,"2019.10.28",0,0
924342,1,"2019.10.30",0,0
924342,1,"2019.11.01",0,0
924342,1,"2019.11.04",0,0
924342,1,"2019.11.06",0,0
924342,1,"2019.11.08",0,0
924342,1,"2019.11.11",0,0
924342,1,"2019.11.13",0,0
924342,1,"2019.11.15",0,0
924342,1,"2019.11.18",0,0
924342,1,"2019.11.20",0,0
924342,1,"2019.11.22",0,0
924342,1,"2019.11.25",0,0
924342,1,"2019.11.27",0,0
924342,1,"2019.11.29",0,0
143768,1,"2019.09.16",0,0
143768,1,"2019.09.18",0,0
143768,1,"2019.09.20",0,0
143768,1,"2019.09.23",3,100
143768,1,"2019.09.25",2,100
143768,1,"2019.09.27",1,7
143768,1,"2019.09.30",1,59
143768,1,"2019.10.02",6,100
143768,1,"2019.10.04",3,100
143768,1,"2019.10.07",1,78
143768,1,"2019.10.09",1,86
143768,1,"2019.10.11",2,30
143768,1,"2019.10.14",1,52
143768,1,"2019.10.16",1,73
143768,1,"2019.10.18",2,19
143768,1,"2019.10.21",0,0
143768,1,"2019.10.23",0,0
143768,1,"2019.10.25",0,0
143768,1,"2019.10.28",1,88
143768,1,"2019.10.30",1,10
143768,1,"2019.11.01",1,18
143768,1,"2019.11.04",4,100
143768,1,"2019.11.06",3,33
143768,1,"2019.11.08",2,13
143768,1,"2019.11.11",1,7
143768,1,"2019.11.13",0,0
143768,1,"2019.11.15",1,8
143768,1,"2019.11.18",1,4
143768,1,"2019.11.20",2,43
143768,1,"2019.11.22",2,65
143768,1,"2019.11.25",0,0
143768,1,"2019.11.27",1,88
143768,1,"2019.11.29",0,0
222978,1,"2019.09.16",2,100
222978,1,"2019.09.18",2,100
222978,1,"2019.09.20",1,100
222978,1,"2019.09.23",1,100
222978,1,"2019.09.25",2,100
222978,1,"2019.09.27",1,100
222978,1,"2019.09.30",2,100
222978,1,"2019.10.02",1,100
222978,1,"2019.10.04",1,95
222978,1,"2019.10.07",2,100
222978,1,"2019.10.09",1,100
222978,1,"2019.10.11",1,37
222978,1,"2019.10.14",1,100
222978,1,"2019.10.16",2,100
222978,1,"2019.10.18",1,39
222978,1,"2019.10.21",2,44
222978,1,"2019.10.23",1,12
222978,1,"2019.10.25",1,23
222978,1,"2019.10.28",2,100
222978,1,"2019.10.30",2,100
222978,1,"2019.11.01",3,100
222978,1,"2019.11.04",1,100
222978,1,"2019.11.06",1,100
222978,1,"2019.11.08",1,100
222978,1,"2019.11.11",1,100
222978,1,"2019.11.13",1,100
222978,1,"2019.11.15",1,100
222978,1,"2019.11.18",1,92
222978,1,"2019.11.20",2,83
222978,1,"2019.11.22",0,0
222978,1,"2019.11.25",0,0
222978,1,"2019.11.27",0,0
222978,1,"2019.11.29",0,0
674711,1,"2019.09.16",0,0
674711,1,"2019.09.18",1,71
674711,1,"2019.09.20",0,0
674711,1,"2019.09.23",0,0
674711,1,"2019.09.25",1,31
674711,1,"2019.09.27",0,3
674711,1,"2019.09.30",1,28
674711,1,"2019.10.02",1,100
674711,1,"2019.10.04",0,0
674711,1,"2019.10.07",0,0
674711,1,"2019.10.09",0,0
674711,1,"2019.10.11",0,0
674711,1,"2019.10.14",0,0
674711,1,"2019.10.16",0,0
674711,1,"2019.10.18",0,0
674711,1,"2019.10.21",0,0
674711,1,"2019.10.23",0,0
674711,1,"2019.10.25",0,0
674711,1,"2019.10.28",0,0
674711,1,"2019.10.30",1,72
674711,1,"2019.11.01",0,0
674711,1,"2019.11.04",0,0
674711,1,"2019.11.06",0,0
674711,1,"2019.11.08",0,0
674711,1,"2019.11.11",0,0
674711,1,"2019.11.13",0,0
674711,1,"2019.11.15",0,0
674711,1,"2019.11.18",0,0
674711,1,"2019.11.20",0,0
674711,1,"2019.11.22",0,0
674711,1,"2019.11.25",0,0
674711,1,"2019.11.27",0,0
674711,1,"2019.11.29",0,0
376736,1,"2019.09.16",0,0
376736,1,"2019.09.18",0,0
376736,1,"2019.09.20",0,0
376736,1,"2019.09.23",0,0
376736,1,"2019.09.25",0,0
376736,1,"2019.09.27",0,0
376736,1,"2019.09.30",0,0
376736,1,"2019.10.02",0,0
376736,1,"2019.10.04",1,100
376736,1,"2019.10.07",0,0
376736,1,"2019.10.09",0,0
376736,1,"2019.10.11",0,0
376736,1,"2019.10.14",0,0
376736,1,"2019.10.16",0,0
376736,1,"2019.10.18",0,0
376736,1,"2019.10.21",0,0
376736,1,"2019.10.23",0,0
376736,1,"2019.10.25",0,0
376736,1,"2019.10.28",0,0
376736,1,"2019.10.30",0,0
376736,1,"2019.11.01",0,0
376736,1,"2019.11.04",1,11
376736,1,"2019.11.06",2,100
376736,1,"2019.11.08",2,95
376736,1,"2019.11.11",1,34
376736,1,"2019.11.13",0,0
376736,1,"2019.11.15",0,0
376736,1,"2019.11.18",0,0
376736,1,"2019.11.20",0,0
376736,1,"2019.11.22",0,0
376736,1,"2019.11.25",0,0
376736,1,"2019.11.27",0,0
376736,1,"2019.11.29",0,0
804559,1,"2019.09.16",1,100
804559,1,"2019.09.18",2,100
804559,1,"2019.09.20",2,98
804559,1,"2019.09.23",1,1
804559,1,"2019.09.25",0,0
804559,1,"2019.09.27",0,0
804559,1,"2019.09.30",0,0
804559,1,"2019.10.02",0,0
804559,1,"2019.10.04",1,20
804559,1,"2019.10.07",0,0
804559,1,"2019.10.09",0,0
804559,1,"2019.10.11",0,0
804559,1,"2019.10.14",0,0
804559,1,"2019.10.16",0,0
804559,1,"2019.10.18",0,0
804559,1,"2019.10.21",0,0
804559,1,"2019.10.23",0,0
804559,1,"2019.10.25",0,0
804559,1,"2019.10.28",0,0
804559,1,"2019.10.30",0,0
804559,1,"2019.11.01",0,0
804559,1,"2019.11.04",0,0
804559,1,"2019.11.06",0,0
804559,1,"2019.11.08",0,0
804559,1,"2019.11.11",0,0
804559,1,"2019.11.13",0,0
804559,1,"2019.11.15",0,0
804559,1,"2019.11.18",0,0
804559,1,"2019.11.20",0,0
804559,1,"2019.11.22",0,0
804559,1,"2019.11.25",0,0
804559,1,"2019.11.27",0,0
804559,1,"2019.11.29",0,0
282785,1,"2019.09.16",0,0
282785,1,"2019.09.18",0,0
282785,1,"2019.09.20",1,100
282785,1,"2019.09.23",0,0
282785,1,"2019.09.25",0,0
282785,1,"2019.09.27",1,100
282785,1,"2019.09.30",1,100
282785,1,"2019.10.02",0,0
282785,1,"2019.10.04",0,0
282785,1,"2019.10.07",0,0
282785,1,"2019.10.09",0,0
282785,1,"2019.10.11",1,26
282785,1,"2019.10.14",1,100
282785,1,"2019.10.16",1,100
282785,1,"2019.10.18",0,0
282785,1,"2019.10.21",0,0
282785,1,"2019.10.23",0,0
282785,1,"2019.10.25",0,0
282785,1,"2019.10.28",1,100
282785,1,"2019.10.30",1,100
282785,1,"2019.11.01",1,100
282785,1,"2019.11.04",0,0
282785,1,"2019.11.06",0,0
282785,1,"2019.11.08",1,100
282785,1,"2019.11.11",1,100
282785,1,"2019.11.13",0,0
282785,1,"2019.11.15",0,0
282785,1,"2019.11.18",1,100
282785,1,"2019.11.20",0,0
282785,1,"2019.11.22",0,0
282785,1,"2019.11.25",1,100
282785,1,"2019.11.27",0,0
282785,1,"2019.11.29",0,0
14126,1,"2019.09.16",0,0
14126,1,"2019.09.18",0,0
14126,1,"2019.09.20",0,0
14126,1,"2019.09.23",1,100
14126,1,"2019.09.25",0,0
14126,1,"2019.09.27",1,88
14126,1,"2019.09.30",0,0
14126,1,"2019.10.02",0,0
14126,1,"2019.10.04",0,0
14126,1,"2019.10.07",1,87
14126,1,"2019.10.09",1,100
14126,1,"2019.10.11",1,18
14126,1,"2019.10.14",0,0
14126,1,"2019.10.16",0,0
14126,1,"2019.10.18",0,0
14126,1,"2019.10.21",0,0
14126,1,"2019.10.23",0,0
14126,1,"2019.10.25",0,0
14126,1,"2019.10.28",0,0
14126,1,"2019.10.30",0,0
14126,1,"2019.11.01",0,0
14126,1,"2019.11.04",0,0
14126,1,"2019.11.06",0,0
14126,1,"2019.11.08",0,0
14126,1,"2019.11.11",0,0
14126,1,"2019.11.13",0,0
14126,1,"2019.11.15",0,0
14126,1,"2019.11.18",0,0
14126,1,"2019.11.20",0,0
14126,1,"2019.11.22",0,0
14126,1,"2019.11.25",0,0
14126,1,"2019.11.27",0,0
14126,1,"2019.11.29",0,0
940510,1,"2019.09.16",0,0
940510,1,"2019.09.18",0,0
940510,1,"2019.09.20",0,0
940510,1,"2019.09.23",0,0
940510,1,"2019.09.25",0,0
940510,1,"2019.09.27",0,0
940510,1,"2019.09.30",0,0
940510,1,"2019.10.02",0,0
940510,1,"2019.10.04",0,0
940510,1,"2019.10.07",0,0
940510,1,"2019.10.09",0,0
940510,1,"2019.10.11",0,0
940510,1,"2019.10.14",0,0
940510,1,"2019.10.16",0,0
940510,1,"2019.10.18",0,0
940510,1,"2019.10.21",0,0
940510,1,"2019.10.23",0,0
940510,1,"2019.10.25",0,0
940510,1,"2019.10.28",0,0
940510,1,"2019.10.30",0,0
940510,1,"2019.11.01",0,0
940510,1,"2019.11.04",0,0
940510,1,"2019.11.06",0,0
940510,1,"2019.11.08",0,0
940510,1,"2019.11.11",0,0
940510,1,"2019.11.13",0,0
940510,1,"2019.11.15",0,0
940510,1,"2019.11.18",0,0
940510,1,"2019.11.20",0,0
940510,1,"2019.11.22",0,0
940510,1,"2019.11.25",0,0
940510,1,"2019.11.27",0,0
940510,1,"2019.11.29",0,0
12648,1,"2019.09.16",0,0
12648,1,"2019.09.18",0,0
12648,1,"2019.09.20",0,0
12648,1,"2019.09.23",0,0
12648,1,"2019.09.25",0,0
12648,1,"2019.09.27",0,0
12648,1,"2019.09.30",0,0
12648,1,"2019.10.02",1,90
12648,1,"2019.10.04",1,100
12648,1,"2019.10.07",2,39
12648,1,"2019.10.09",0,0
12648,1,"2019.10.11",1,18
12648,1,"2019.10.14",1,12
12648,1,"2019.10.16",0,0
12648,1,"2019.10.18",1,14
12648,1,"2019.10.21",1,5
12648,1,"2019.10.23",0,0
12648,1,"2019.10.25",0,0
12648,1,"2019.10.28",1,100
12648,1,"2019.10.30",0,0
12648,1,"2019.11.01",0,0
12648,1,"2019.11.04",1,12
12648,1,"2019.11.06",0,0
12648,1,"2019.11.08",0,0
12648,1,"2019.11.11",0,0
12648,1,"2019.11.13",1,3
12648,1,"2019.11.15",0,0
12648,1,"2019.11.18",0,0
12648,1,"2019.11.20",1,100
12648,1,"2019.11.22",2,100
12648,1,"2019.11.25",1,100
12648,1,"2019.11.27",1,41
12648,1,"2019.11.29",1,7
716019,1,"2019.09.16",0,0
716019,1,"2019.09.18",0,0
716019,1,"2019.09.20",0,0
716019,1,"2019.09.23",0,0
716019,1,"2019.09.25",0,0
716019,1,"2019.09.27",0,0
716019,1,"2019.09.30",0,2
716019,1,"2019.10.02",1,100
716019,1,"2019.10.04",1,100
716019,1,"2019.10.07",1,100
716019,1,"2019.10.09",3,44
716019,1,"2019.10.11",0,0
716019,1,"2019.10.14",0,0
716019,1,"2019.10.16",0,0
716019,1,"2019.10.18",1,3
716019,1,"2019.10.21",1,3
716019,1,"2019.10.23",1,2
716019,1,"2019.10.25",1,6
716019,1,"2019.10.28",1,4
716019,1,"2019.10.30",0,0
716019,1,"2019.11.01",0,0
716019,1,"2019.11.04",0,0
716019,1,"2019.11.06",0,0
716019,1,"2019.11.08",0,0
716019,1,"2019.11.11",0,0
716019,1,"2019.11.13",0,0
716019,1,"2019.11.15",0,0
716019,1,"2019.11.18",0,0
716019,1,"2019.11.20",0,0
716019,1,"2019.11.22",0,0
716019,1,"2019.11.25",0,0
716019,1,"2019.11.27",0,0
716019,1,"2019.11.29",0,0
985512,1,"2019.09.16",0,0
985512,1,"2019.09.18",0,0
985512,1,"2019.09.20",0,0
985512,1,"2019.09.23",0,0
985512,1,"2019.09.25",0,0
985512,1,"2019.09.27",0,0
985512,1,"2019.09.30",0,0
985512,1,"2019.10.02",0,0
985512,1,"2019.10.04",0,0
985512,1,"2019.10.07",0,0
985512,1,"2019.10.09",0,0
985512,1,"2019.10.11",0,0
985512,1,"2019.10.14",0,0
985512,1,"2019.10.16",0,0
985512,1,"2019.10.18",0,0
985512,1,"2019.10.21",2,26
985512,1,"2019.10.23",0,0
985512,1,"2019.10.25",0,0
985512,1,"2019.10.28",0,0
985512,1,"2019.10.30",0,0
985512,1,"2019.11.01",0,0
985512,1,"2019.11.04",0,0
985512,1,"2019.11.06",0,0
985512,1,"2019.11.08",0,0
985512,1,"2019.11.11",0,0
985512,1,"2019.11.13",0,0
985512,1,"2019.11.15",0,0
985512,1,"2019.11.18",0,0
985512,1,"2019.11.20",0,0
985512,1,"2019.11.22",0,0
985512,1,"2019.11.25",0,0
985512,1,"2019.11.27",0,0
985512,1,"2019.11.29",0,0
799451,1,"2019.09.16",0,0
799451,1,"2019.09.18",0,0
799451,1,"2019.09.20",0,0
799451,1,"2019.09.23",0,0
799451,1,"2019.09.25",3,21
799451,1,"2019.09.27",2,22
799451,1,"2019.09.30",0,0
799451,1,"2019.10.02",2,21
799451,1,"2019.10.04",0,9
799451,1,"2019.10.07",0,0
799451,1,"2019.10.09",2,17
799451,1,"2019.10.11",0,0
799451,1,"2019.10.14",0,0
799451,1,"2019.10.16",0,0
799451,1,"2019.10.18",0,0
799451,1,"2019.10.21",0,0
799451,1,"2019.10.23",0,0
799451,1,"2019.10.25",0,0
799451,1,"2019.10.28",0,0
799451,1,"2019.10.30",1,9
799451,1,"2019.11.01",1,52
799451,1,"2019.11.04",1,100
799451,1,"2019.11.06",0,0
799451,1,"2019.11.08",1,27
799451,1,"2019.11.11",0,0
799451,1,"2019.11.13",0,0
799451,1,"2019.11.15",1,100
799451,1,"2019.11.18",0,0
799451,1,"2019.11.20",0,0
799451,1,"2019.11.22",1,35
799451,1,"2019.11.25",1,100
799451,1,"2019.11.27",1,100
799451,1,"2019.11.29",1,100
666111,1,"2019.09.16",2,100
666111,1,"2019.09.18",3,100
666111,1,"2019.09.20",3,100
666111,1,"2019.09.23",1,100
666111,1,"2019.09.25",1,100
666111,1,"2019.09.27",1,100
666111,1,"2019.09.30",1,100
666111,1,"2019.10.02",1,100
666111,1,"2019.10.04",1,100
666111,1,"2019.10.07",1,100
666111,1,"2019.10.09",1,100
666111,1,"2019.10.11",3,32
666111,1,"2019.10.14",2,100
666111,1,"2019.10.16",2,100
666111,1,"2019.10.18",1,16
666111,1,"2019.10.21",3,100
666111,1,"2019.10.23",1,3
666111,1,"2019.10.25",1,4
666111,1,"2019.10.28",1,100
666111,1,"2019.10.30",1,95
666111,1,"2019.11.01",2,100
666111,1,"2019.11.04",2,100
666111,1,"2019.11.06",1,100
666111,1,"2019.11.08",1,100
666111,1,"2019.11.11",2,100
666111,1,"2019.11.13",1,90
666111,1,"2019.11.15",1,100
666111,1,"2019.11.18",2,95
666111,1,"2019.11.20",1,100
666111,1,"2019.11.22",1,79
666111,1,"2019.11.25",1,34
666111,1,"2019.11.27",1,36
666111,1,"2019.11.29",1,30
813724,1,"2019.09.16",2,100
813724,1,"2019.09.18",1,100
813724,1,"2019.09.20",8,100
813724,1,"2019.09.23",2,100
813724,1,"2019.09.25",2,100
813724,1,"2019.09.27",2,100
813724,1,"2019.09.30",2,100
813724,1,"2019.10.02",3,100
813724,1,"2019.10.04",2,100
813724,1,"2019.10.07",1,100
813724,1,"2019.10.09",3,100
813724,1,"2019.10.11",2,27
813724,1,"2019.10.14",1,100
813724,1,"2019.10.16",2,100
813724,1,"2019.10.18",2,11
813724,1,"2019.10.21",2,93
813724,1,"2019.10.23",1,1
813724,1,"2019.10.25",1,1
813724,1,"2019.10.28",4,100
813724,1,"2019.10.30",3,98
813724,1,"2019.11.01",5,100
813724,1,"2019.11.04",1,100
813724,1,"2019.11.06",1,9
813724,1,"2019.11.08",0,0
813724,1,"2019.11.11",0,1
813724,1,"2019.11.13",1,9
813724,1,"2019.11.15",1,18
813724,1,"2019.11.18",2,96
813724,1,"2019.11.20",0,0
813724,1,"2019.11.22",1,100
813724,1,"2019.11.25",1,100
813724,1,"2019.11.27",3,100
813724,1,"2019.11.29",1,100
235062,1,"2019.09.16",1,80
235062,1,"2019.09.18",1,98
235062,1,"2019.09.20",1,83
235062,1,"2019.09.23",1,100
235062,1,"2019.09.25",0,0
235062,1,"2019.09.27",0,0
235062,1,"2019.09.30",0,0
235062,1,"2019.10.02",0,0
235062,1,"2019.10.04",0,0
235062,1,"2019.10.07",0,0
235062,1,"2019.10.09",0,0
235062,1,"2019.10.11",0,0
235062,1,"2019.10.14",0,0
235062,1,"2019.10.16",0,0
235062,1,"2019.10.18",0,0
235062,1,"2019.10.21",0,0
235062,1,"2019.10.23",0,0
235062,1,"2019.10.25",0,0
235062,1,"2019.10.28",0,0
235062,1,"2019.10.30",0,0
235062,1,"2019.11.01",0,0
235062,1,"2019.11.04",0,0
235062,1,"2019.11.06",0,0
235062,1,"2019.11.08",0,0
